disease,scenario,model,year,epsilon,max_l_attack,avg_attack,std_attack,max_attack_idx,delta_std,sum_attack
ZIKV,SSP2-4.5,ACCESS-CM2,2030,0.1333,0.1749176456884506,0.0057704650528674056,0.026268802125175746,89,6.439089983226693,0.0057704650528674056
ZIKV,SSP2-4.5,ACCESS-CM2,2030,0.1067,0.14546514349310932,0.004884473139415014,0.022186330511950174,89,6.33636419857595,0.004884473139415014
ZIKV,SSP2-4.5,ACCESS-CM2,2030,0.6667,1.1396522140412353,0.028122098950849057,0.1405490859629806,89,7.908483413283481,0.028122098950849057
ZIKV,SSP2-4.5,ACCESS-CM2,2030,0.3333,0.48965158265773334,0.014197912988144849,0.0668390808030712,89,7.113408262905701,0.014197912988144849
ZIKV,SSP2-4.5,ACCESS-CM2,2030,0.2222,0.30298457844423643,0.009394464884956839,0.043378662174181605,89,6.768076718927041,0.009394464884956839
ZIKV,SSP2-4.5,ACCESS-CM2,2030,0.1667,0.22466308200444476,0.007219438696763643,0.033127123274645995,89,6.5639156622483625,0.007219438696763643
ZIKV,SSP2-4.5,ACCESS-CM2,2030,0.1333,0.1749176456884506,0.0057704650528674056,0.026268802125175746,89,6.439089983226693,0.0057704650528674056
ZIKV,SSP2-4.5,ACCESS-CM2,2030,0.8,1.334764054576343,0.03130630706967117,0.15992482415619752,89,8.150440398381138,0.03130630706967117
ZIKV,SSP2-4.5,ACCESS-CM2,2030,0.4,0.5888833418230192,0.0164807830958231,0.07843350807452203,89,7.2979339159908445,0.0164807830958231
ZIKV,SSP2-4.5,ACCESS-CM2,2030,0.2667,0.40491415774181533,0.012172981355379963,0.056756789178564006,89,6.9197215358822035,0.012172981355379963
ZIKV,SSP2-4.5,ACCESS-CM2,2030,0.2,0.27982420675225045,0.008775715088160222,0.04048191943783414,89,6.695544465976336,0.008775715088160222
ZIKV,SSP2-4.5,ACCESS-CM2,2030,0.16,0.21429294875507554,0.006913262447643929,0.0316713031498072,89,6.547873490601666,0.006913262447643929
ZIKV,SSP2-4.5,ACCESS-CM2,2030,0.0001,0.001263189550247887,3.50207198069086e-05,0.0001395936980723853,90,8.798168165185512,3.50207198069086e-05
